model,image_id,total_questions,hallucinated_questions,no_hallucination_questions,hallucination_rate,balance_score
LLaVA-Next-8B,AMBER_134.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_139.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_146.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_148.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_154.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_161.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_17.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_188.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_199.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_203.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_207.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_230.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_25.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_257.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_297.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_299.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_30.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_304.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_32.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_326.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_349.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_360.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_371.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_372.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_379.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_381.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_382.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_383.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_386.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_387.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_391.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_396.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_397.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_401.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_41.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_412.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_418.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_427.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_433.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_434.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_44.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_440.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_441.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_449.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_46.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_460.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_465.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_476.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_480.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_487.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_499.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_506.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_514.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_519.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_53.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_533.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_54.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_540.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_550.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_552.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_558.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_562.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_572.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_574.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_579.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_584.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_588.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_597.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_6.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_600.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_607.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_614.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_625.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_628.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_632.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_647.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_649.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_661.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_664.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_666.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_668.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_670.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_673.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_674.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_677.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_688.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_694.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_696.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_710.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_714.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_716.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_722.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_736.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_755.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_768.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_77.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_773.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_785.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_800.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_810.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_817.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_818.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_827.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_830.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_84.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_859.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_863.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_866.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_867.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_883.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_886.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_897.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_927.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_928.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_939.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_953.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_955.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_96.jpg,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_961.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_963.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_995.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_999.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_chart_8_1.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_chart_8_2.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_illusion_11_1.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_illusion_25_1.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_illusion_5_1.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_map_8_1.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_math_10_0.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_math_11_0.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_math_11_1.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_math_12_1.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_math_13_0.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_math_15_1.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_math_6_1.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_table_7_3.png,6,2,4,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_video_13_0.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_video_2_0.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,hallusionbench_video_9_0.png,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,pope_1546.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,pope_228.jpg,3,1,2,0.3333333333333333,0.16666666666666669
LLaVA-Next-8B,AMBER_211.jpg,10,3,7,0.3,0.2
LLaVA-Next-8B,AMBER_209.jpg,7,2,5,0.2857142857142857,0.2142857142857143
LLaVA-Next-8B,AMBER_417.jpg,7,2,5,0.2857142857142857,0.2142857142857143
LLaVA-Next-8B,AMBER_510.jpg,7,2,5,0.2857142857142857,0.2142857142857143
LLaVA-Next-8B,AMBER_517.jpg,7,2,5,0.2857142857142857,0.2142857142857143
LLaVA-Next-8B,AMBER_936.jpg,7,2,5,0.2857142857142857,0.2142857142857143
LLaVA-Next-8B,AMBER_89.jpg,11,3,8,0.2727272727272727,0.2272727272727273
LLaVA-Next-8B,AMBER_101.jpg,4,3,1,0.75,0.25
LLaVA-Next-8B,AMBER_106.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_123.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_138.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_143.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_144.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_173.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_175.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_178.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_18.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_183.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_19.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_193.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_198.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_200.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_22.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_222.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_224.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_225.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_231.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_234.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_237.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_250.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_261.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_267.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_282.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_283.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_287.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_289.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_292.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_295.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_3.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_309.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_316.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_323.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_325.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_328.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_329.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_332.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_357.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_364.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_366.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_376.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_398.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_402.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_403.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_404.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_413.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_420.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_423.jpg,4,3,1,0.75,0.25
LLaVA-Next-8B,AMBER_426.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_430.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_436.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_438.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_461.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_467.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_47.jpg,8,2,6,0.25,0.25
LLaVA-Next-8B,AMBER_474.jpg,8,2,6,0.25,0.25
LLaVA-Next-8B,AMBER_498.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_523.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_527.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_529.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_536.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_545.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_554.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_561.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_575.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_576.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_578.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_58.jpg,8,2,6,0.25,0.25
LLaVA-Next-8B,AMBER_585.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_589.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_604.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_606.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_608.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_612.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_615.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_616.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_623.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_630.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_643.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_653.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_656.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_657.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_658.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_663.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_667.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_669.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_69.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_699.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_700.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_702.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_706.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_707.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_721.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_723.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_729.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_743.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_748.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_76.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_760.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_772.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_778.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_78.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_781.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_782.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_794.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_805.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_806.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_823.jpg,8,2,6,0.25,0.25
LLaVA-Next-8B,AMBER_83.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_846.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_855.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_86.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_861.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_88.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_887.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_892.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_898.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_908.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_914.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_923.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_932.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_933.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_935.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_967.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_985.jpg,4,1,3,0.25,0.25
LLaVA-Next-8B,hallusionbench_chart_0_1.png,4,3,1,0.75,0.25
LLaVA-Next-8B,hallusionbench_chart_10_1.png,4,3,1,0.75,0.25
LLaVA-Next-8B,hallusionbench_chart_10_2.png,4,3,1,0.75,0.25
LLaVA-Next-8B,hallusionbench_chart_2_1.png,8,6,2,0.75,0.25
LLaVA-Next-8B,hallusionbench_chart_5_1.png,4,3,1,0.75,0.25
LLaVA-Next-8B,hallusionbench_chart_9_1.png,4,3,1,0.75,0.25
LLaVA-Next-8B,hallusionbench_chart_9_2.png,4,3,1,0.75,0.25
LLaVA-Next-8B,hallusionbench_map_0_2.png,4,3,1,0.75,0.25
LLaVA-Next-8B,hallusionbench_video_10_1.png,4,3,1,0.75,0.25
LLaVA-Next-8B,hallusionbench_video_10_2.png,4,1,3,0.25,0.25
LLaVA-Next-8B,hallusionbench_video_14_0.png,4,3,1,0.75,0.25
LLaVA-Next-8B,hallusionbench_video_14_1.png,4,1,3,0.25,0.25
LLaVA-Next-8B,hallusionbench_video_18_0.png,4,1,3,0.25,0.25
LLaVA-Next-8B,hallusionbench_video_18_1.png,4,3,1,0.75,0.25
LLaVA-Next-8B,hallusionbench_video_18_2.png,4,3,1,0.75,0.25
LLaVA-Next-8B,hallusionbench_video_5_1.png,4,1,3,0.25,0.25
LLaVA-Next-8B,hallusionbench_video_8_0.png,4,1,3,0.25,0.25
LLaVA-Next-8B,AMBER_10.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_103.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_107.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_11.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_114.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_118.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_14.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_147.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_156.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_168.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_197.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_214.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_219.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_239.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_247.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_262.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_268.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_272.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_281.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_284.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_286.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_315.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_318.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_367.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_375.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_384.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_389.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_393.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_395.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_411.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_424.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_429.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_452.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_464.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_466.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_48.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_491.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_494.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_5.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_505.jpg,5,1,4,0.2,0.3
LLaVA-Next-8B,AMBER_513.jpg,5,1,4,0.2,0.3
